,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs
0,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,['A'],False,1,SimEnv.Success,2.975451946258545,2.975451946258545,2.975451946258545,1
1,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,"['A,G']",False,1,SimEnv.Success,5.202042818069458,5.202042818069458,5.202042818069458,1
2,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,1,"['A,G']",False,3,SimEnv.IncorrectGuarantees,41.00714612007141,5.0148115158081055,4.298269748687744,10
3,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,['A'],False,2,SimEnv.Realizable,59.69796824455261,8.790351390838623,5.691553235054016,10
4,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,['A'],False,1,SimEnv.Success,33.26148438453674,10.631597757339478,8.607818126678467,4
5,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,['A'],False,2,SimEnv.Realizable,66.16746544837952,11.272303104400635,5.81687867641449,10
6,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,['A'],False,2,SimEnv.Success,14.703537940979004,14.703537940979004,14.703537940979004,1
7,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,['A'],False,1,SimEnv.Realizable,98.70929384231567,15.675752401351929,10.442482590675354,10
8,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,['A'],False,2,SimEnv.Realizable,57.87787914276123,9.716270923614502,5.233799576759338,10
9,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,['A'],False,1,SimEnv.Realizable,74.36170411109924,10.68256402015686,7.223229289054871,10
10,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,['A'],False,1,SimEnv.Invalid,0.0,0.0,0.0,0
11,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,['A'],False,2,SimEnv.Realizable,52.50247287750244,5.567493200302124,5.240707993507385,10
12,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,['A'],False,1,SimEnv.Success,20.410558223724365,5.294577598571777,5.132431507110596,4
13,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,"['A,G']",False,3,SimEnv.Invalid,0.0,0.0,0.0,0
14,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,"['A,G']",False,1,SimEnv.Invalid,0.0,0.0,0.0,0
15,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,"['A,G']",False,3,SimEnv.Success,30.88811993598938,7.211602210998535,6.275051116943359,5
16,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,"['A,G']",False,1,SimEnv.Realizable,51.55230093002319,5.756781816482544,5.027093529701233,10
17,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,"['A,G']",False,4,SimEnv.Realizable,53.09555411338806,6.461183071136475,5.2144845724105835,10
18,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,"['A,G']",False,3,SimEnv.Invalid,0.0,0.0,0.0,0
19,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,"['A,G']",False,5,SimEnv.Realizable,53.609923362731934,6.905256032943726,5.103092193603516,10
20,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,"['A,G']",False,1,SimEnv.Success,4.72538423538208,4.72538423538208,4.72538423538208,1
21,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,"['A,G']",False,2,SimEnv.Success,10.509063243865967,10.509063243865967,10.509063243865967,1
22,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,"['A,G']",False,4,SimEnv.Realizable,55.282410860061646,7.525756359100342,5.166545867919922,10
23,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,0,['A'],False,1,SimEnv.Success,11.165068626403809,11.165068626403809,11.165068626403809,1
24,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,1,['A'],False,1,SimEnv.Success,15.643669843673706,7.92560338973999,7.821834921836853,2
25,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,2,['A'],False,2,SimEnv.Success,7.060519218444824,7.060519218444824,7.060519218444824,1
26,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,3,['A'],False,1,SimEnv.Invalid,0.0,0.0,0.0,0
