,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs
0,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,['A'],False,1,SimEnv.Success,3.0676610469818115,3.0676610469818115,3.0676610469818115,1
1,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,"['A,G']",False,1,SimEnv.Success,22.93712067604065,3.9071667194366455,3.837661027908325,6
2,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,1,"['A,G']",False,2,SimEnv.IncorrectGuarantees,24.710833311080933,3.6350903511047363,3.5591659545898438,7
3,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,['A'],False,1,SimEnv.Realizable,118.62932777404785,14.480764627456665,11.769169926643372,10
4,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,['A'],False,2,SimEnv.Success,28.36632752418518,5.251680850982666,4.634394645690918,6
5,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,['A'],False,2,SimEnv.Success,9.049640893936157,9.049640893936157,9.049640893936157,1
6,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,['A'],False,1,SimEnv.Invalid,0.0,0.0,0.0,0
7,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,['A'],False,1,SimEnv.Realizable,50.29061555862427,7.081121921539307,4.671899914741516,10
8,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,['A'],False,2,SimEnv.Realizable,96.29590892791748,11.570343971252441,10.16665267944336,10
9,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,['A'],False,1,SimEnv.Success,9.48903226852417,9.48903226852417,9.48903226852417,1
10,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,['A'],False,1,SimEnv.Realizable,47.791504859924316,5.510348558425903,4.725908994674683,10
11,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,['A'],False,2,SimEnv.Realizable,77.76553797721863,10.861527681350708,9.114728927612305,10
12,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,['A'],False,2,SimEnv.Realizable,75.54075980186462,12.217886447906494,5.815454959869385,10
13,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,"['A,G']",False,1,SimEnv.Success,5.013202905654907,5.013202905654907,5.013202905654907,1
14,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,"['A,G']",False,1,SimEnv.Success,34.5450177192688,5.110402584075928,4.941100120544434,7
15,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,"['A,G']",False,3,SimEnv.Success,9.493726968765259,4.78443717956543,4.746863484382629,2
16,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,"['A,G']",False,4,SimEnv.Realizable,59.86943507194519,6.778189659118652,5.870596408843994,10
17,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,"['A,G']",False,4,SimEnv.Realizable,81.33279061317444,11.948210954666138,6.370237708091736,10
18,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,"['A,G']",False,1,SimEnv.Success,4.987844228744507,4.987844228744507,4.987844228744507,1
19,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,"['A,G']",False,2,SimEnv.Invalid,0.0,0.0,0.0,0
20,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,"['A,G']",False,5,SimEnv.Realizable,77.8307831287384,12.62083387374878,7.377691149711609,10
21,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,"['A,G']",False,5,SimEnv.Realizable,63.58228921890259,7.193086385726929,6.586956977844238,10
22,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,"['A,G']",False,1,SimEnv.Realizable,67.58901262283325,7.985137224197388,6.830172538757324,10
